date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
2021-10-01,416315,8841,983428,5527012,853,279123,2588666,84,92437,26723591,6457411,3636651,1368783,16422,10,122344,161,429146,1912,0,507147,2717,1553195,21393,15,4022695,141035,208,1633154156,135,271891794.540740740741,882384484.7927319197218395591,1.35969798023,0.812536363951,2631988124.197330428773856391,1572839035.942359997022830878,1935715256.230518022464698182,53824797606.5998383,57243307373.27338873,2.573E-9,0.00017308,0.02415704861586427908,0.00000462,0.00064482068757391362,94.44060934,13181.22481591302349812234,384153.3329423200721330031637,843.75,1.63312607,0.004474318,117763.51842867740625,843.75,117763.51842867740625,0.460405039838,85.056792761828,175.4654898087602,50.828741474151,104.85570557660812,0.002903015838690817,139.571577396951,-17.397541755744683,-16.884716563537964,210722335.4563749034625993126,938.19060934,130944.74324459042974812234,0.033011847331,16401171.15107243,3961059.09949796,318032.28553541,6322092.9450641,8747530.13762136,1160677.118546,11409251.8586396,12556604.56325616,13814201.55459744,699046.08627341,2116342.18175928,17017827.40835966,33.5253976521,12850507.89624059,18675993.14459066,18801926.50882968,8682144.4578814,18255744.30459937,18780598.45556371,5327138.53096211,17216576.26348039,18803143.51170041,18792952.15859332,18726204.62666644,18436388.74960155,17600606.7526898,13773408.31748366,2609338.45281315,6245430.58800911,9962904.75865639,0,18796344.43353638,18742085.85226659,18504487.75125815,10651996.26425626,14202251.99751464,3029880.23450846,17761864.74102094,6641510.07159308,5574050.90330534,18782067.69044182,18232188.93993434,18857622.54238754,20629448.4375,11269049.653778,545654,6.315439814815,1532478,221706.24978997,30943891.00194854924306838147,20.602093085032,2875.466629556732787660537432,0.00065667,0.09165246772925581317,39.191470176867,0.0735510534268252,0.056689033337587104
